payment_id,customer_id,payment_amount,failure_reason,payment_method,customer_tenure_months,past_successful_payments,past_failed_payments,historical_success_rate,time_since_last_success_days,is_subscription,days_overdue,recovery_attempts_so_far,recovered
pay_018501,cust_98893,473.55,insufficient_funds,credit_card,12,6,1,0.86,4,0,19,3,1
pay_018502,cust_36269,199.85,insufficient_funds,bank_transfer,9,12,0,1.0,5,1,14,0,0
pay_018503,cust_14271,105.04,insufficient_funds,debit_card,12,5,0,1.0,43,1,25,3,1
pay_018504,cust_82210,3194.77,insufficient_funds,credit_card,28,13,3,0.81,6,0,3,0,1
pay_018505,cust_16696,1549.84,invalid_card,debit_card,29,6,0,1.0,42,1,12,1,0
pay_018506,cust_13072,124.23,technical_error,debit_card,46,14,1,0.93,16,1,28,0,1
pay_018507,cust_33103,584.27,insufficient_funds,upi,45,17,2,0.89,68,1,29,2,0
pay_018508,cust_31890,452.4,insufficient_funds,debit_card,40,8,0,1.0,25,1,5,0,0
pay_018509,cust_32496,380.17,insufficient_funds,credit_card,35,25,2,0.93,10,0,12,1,1
pay_018510,cust_79757,332.15,invalid_card,debit_card,29,27,3,0.9,23,1,19,1,0
pay_018511,cust_89435,732.07,insufficient_funds,debit_card,56,7,0,1.0,18,1,16,2,1
pay_018512,cust_17287,1133.18,limit_exceeded,debit_card,51,26,4,0.87,14,1,26,3,0
pay_018513,cust_54146,747.7,technical_error,credit_card,6,25,3,0.89,22,1,29,2,1
pay_018514,cust_68310,443.23,limit_exceeded,bank_transfer,16,20,2,0.91,7,1,26,2,0
pay_018515,cust_73015,427.26,insufficient_funds,debit_card,46,11,3,0.79,7,1,7,2,1
pay_018516,cust_71499,1275.92,invalid_card,debit_card,28,3,1,0.75,51,1,12,0,0
pay_018517,cust_21838,794.77,technical_error,debit_card,1,10,3,0.77,43,0,17,0,1
pay_018518,cust_47791,537.7,technical_error,credit_card,29,2,0,1.0,6,1,10,2,1
pay_018519,cust_30582,482.37,insufficient_funds,debit_card,52,17,1,0.94,1,1,6,0,1
pay_018520,cust_67254,706.19,limit_exceeded,upi,40,24,2,0.92,4,1,16,2,0
pay_018521,cust_92346,313.02,limit_exceeded,debit_card,6,15,0,1.0,49,1,4,1,1
pay_018522,cust_52339,1137.0,insufficient_funds,debit_card,27,4,2,0.67,12,1,4,0,0
pay_018523,cust_24044,170.5,invalid_card,debit_card,37,9,4,0.69,26,0,4,3,0
pay_018524,cust_65158,331.34,insufficient_funds,upi,22,9,0,1.0,5,1,22,1,1
pay_018525,cust_82116,921.23,technical_error,upi,7,22,1,0.96,11,0,26,2,1
pay_018526,cust_37052,161.05,invalid_card,upi,1,14,2,0.88,25,0,23,0,0
pay_018527,cust_21888,103.71,insufficient_funds,credit_card,13,18,1,0.95,31,1,14,3,1
pay_018528,cust_14600,532.55,insufficient_funds,debit_card,48,7,1,0.88,1,0,11,3,0
pay_018529,cust_27917,91.67,insufficient_funds,upi,51,2,0,1.0,26,1,3,0,1
pay_018530,cust_38189,136.43,insufficient_funds,debit_card,44,11,1,0.92,7,1,29,3,0
pay_018531,cust_39204,1065.5,insufficient_funds,upi,14,17,0,1.0,31,0,27,0,0
pay_018532,cust_82732,407.41,invalid_card,upi,15,16,3,0.84,4,0,4,1,1
pay_018533,cust_25461,1808.21,technical_error,credit_card,12,15,0,1.0,13,1,21,0,0
pay_018534,cust_55591,149.87,insufficient_funds,credit_card,49,20,0,1.0,10,1,19,0,1
pay_018535,cust_54851,455.16,invalid_card,debit_card,41,4,1,0.8,135,1,21,3,0
pay_018536,cust_97122,745.6,insufficient_funds,credit_card,4,17,2,0.89,1,0,10,2,0
pay_018537,cust_23577,155.1,insufficient_funds,bank_transfer,50,9,1,0.9,14,0,24,0,0
pay_018538,cust_89530,1403.0,technical_error,credit_card,44,7,2,0.78,2,1,10,3,1
pay_018539,cust_56511,833.21,insufficient_funds,credit_card,43,8,0,1.0,65,1,28,2,1
pay_018540,cust_67242,100.02,insufficient_funds,bank_transfer,21,7,0,1.0,8,0,10,2,0
pay_018541,cust_43575,481.48,insufficient_funds,credit_card,2,14,2,0.88,55,1,14,3,0
pay_018542,cust_87823,735.51,invalid_card,debit_card,55,15,2,0.88,58,0,28,0,0
pay_018543,cust_33691,277.15,technical_error,credit_card,52,13,0,1.0,40,1,8,1,1
pay_018544,cust_83493,113.83,insufficient_funds,upi,21,15,1,0.94,2,0,19,2,0
pay_018545,cust_88418,660.55,insufficient_funds,credit_card,57,9,2,0.82,1,1,25,0,1
pay_018546,cust_24540,4563.53,technical_error,credit_card,14,22,3,0.88,43,0,25,1,1
pay_018547,cust_71795,339.55,insufficient_funds,bank_transfer,44,8,3,0.73,30,0,8,0,1
pay_018548,cust_10863,2401.5,insufficient_funds,credit_card,2,3,0,1.0,5,0,27,1,0
pay_018549,cust_75187,235.64,insufficient_funds,upi,11,22,0,1.0,16,0,17,0,0
pay_018550,cust_24876,620.27,limit_exceeded,credit_card,37,13,3,0.81,11,1,18,0,0
pay_018551,cust_48428,1081.53,technical_error,credit_card,14,10,1,0.91,6,1,9,0,1
pay_018552,cust_86435,495.81,invalid_card,upi,47,16,1,0.94,20,1,22,3,1
pay_018553,cust_62182,371.25,invalid_card,credit_card,20,10,0,1.0,14,1,14,2,1
pay_018554,cust_15183,1033.53,invalid_card,credit_card,35,14,1,0.93,58,0,4,2,1
pay_018555,cust_76061,3314.5,insufficient_funds,upi,27,17,2,0.89,13,1,6,3,0
pay_018556,cust_22142,675.33,technical_error,debit_card,49,42,6,0.88,9,1,1,1,1
pay_018557,cust_39254,298.43,insufficient_funds,debit_card,6,9,4,0.69,20,1,22,2,0
pay_018558,cust_32133,413.58,invalid_card,credit_card,7,10,0,1.0,23,1,20,2,0
pay_018559,cust_61485,6212.48,insufficient_funds,upi,45,24,2,0.92,85,1,16,2,1
pay_018560,cust_72975,572.22,insufficient_funds,credit_card,1,18,2,0.9,1,1,28,1,0
pay_018561,cust_24893,275.94,invalid_card,upi,13,9,0,1.0,2,1,6,0,1
pay_018562,cust_57286,159.1,insufficient_funds,debit_card,38,0,3,0.0,53,1,1,2,0
pay_018563,cust_37829,80.54,insufficient_funds,upi,17,13,4,0.76,1,0,25,1,0
pay_018564,cust_69835,719.24,insufficient_funds,credit_card,38,9,2,0.82,11,0,22,2,1
pay_018565,cust_96172,962.23,invalid_card,credit_card,36,11,1,0.92,7,1,29,2,0
pay_018566,cust_76352,336.27,insufficient_funds,upi,38,11,0,1.0,5,1,24,3,0
pay_018567,cust_35408,492.57,insufficient_funds,bank_transfer,1,16,4,0.8,18,1,18,1,0
pay_018568,cust_24885,155.11,invalid_card,credit_card,1,9,1,0.9,46,1,3,2,0
pay_018569,cust_57311,571.08,insufficient_funds,upi,19,22,1,0.96,2,1,21,3,0
pay_018570,cust_73901,809.25,technical_error,credit_card,54,7,3,0.7,2,1,1,1,1
pay_018571,cust_85745,292.79,insufficient_funds,debit_card,51,3,0,1.0,8,1,6,1,1
pay_018572,cust_79772,2710.97,technical_error,bank_transfer,30,28,1,0.97,35,0,28,1,1
pay_018573,cust_43913,216.48,technical_error,bank_transfer,13,11,1,0.92,103,1,26,2,0
pay_018574,cust_12226,663.87,insufficient_funds,credit_card,7,16,1,0.94,35,1,10,2,0
pay_018575,cust_98810,1167.86,limit_exceeded,credit_card,43,17,1,0.94,14,1,11,0,0
pay_018576,cust_55154,462.81,technical_error,credit_card,20,11,0,1.0,99,1,21,1,1
pay_018577,cust_53904,414.11,limit_exceeded,debit_card,44,21,3,0.88,35,1,1,2,0
pay_018578,cust_66823,119.79,insufficient_funds,credit_card,9,9,4,0.69,28,1,22,1,0
pay_018579,cust_79147,1942.92,insufficient_funds,credit_card,13,4,1,0.8,12,1,4,3,1
pay_018580,cust_93935,421.88,invalid_card,credit_card,39,19,3,0.86,127,1,14,2,0
pay_018581,cust_12802,855.75,insufficient_funds,credit_card,20,13,2,0.87,22,1,8,0,0
pay_018582,cust_96368,979.78,limit_exceeded,bank_transfer,25,14,2,0.88,12,0,17,2,0
pay_018583,cust_97787,266.75,invalid_card,debit_card,5,30,0,1.0,22,0,10,0,0
pay_018584,cust_71249,410.38,invalid_card,credit_card,48,15,0,1.0,9,1,4,0,0
pay_018585,cust_82383,1899.01,limit_exceeded,debit_card,52,25,3,0.89,3,1,29,0,1
pay_018586,cust_83780,163.6,limit_exceeded,bank_transfer,50,16,4,0.8,62,1,24,1,0
pay_018587,cust_58394,4198.68,insufficient_funds,debit_card,25,7,1,0.88,6,0,26,3,0
pay_018588,cust_99235,237.4,technical_error,debit_card,12,11,0,1.0,19,1,24,3,0
pay_018589,cust_14751,153.71,invalid_card,bank_transfer,26,20,1,0.95,45,1,19,3,0
pay_018590,cust_73350,570.73,insufficient_funds,debit_card,56,7,1,0.88,128,1,27,2,1
pay_018591,cust_48346,4550.34,limit_exceeded,debit_card,22,10,1,0.91,10,1,14,3,0
pay_018592,cust_13474,73.97,technical_error,debit_card,1,10,0,1.0,8,1,7,0,1
pay_018593,cust_67135,434.24,invalid_card,bank_transfer,8,20,1,0.95,43,1,7,0,0
pay_018594,cust_43937,805.02,insufficient_funds,debit_card,36,3,1,0.75,8,1,15,3,1
pay_018595,cust_51261,517.11,invalid_card,upi,49,10,2,0.83,1,1,1,0,0
pay_018596,cust_83073,732.55,invalid_card,debit_card,3,7,2,0.78,28,0,23,2,0
pay_018597,cust_36312,243.86,insufficient_funds,debit_card,22,6,1,0.86,41,1,22,3,1
pay_018598,cust_57131,274.48,insufficient_funds,credit_card,50,13,0,1.0,4,1,26,3,0
pay_018599,cust_45732,431.03,insufficient_funds,bank_transfer,40,14,0,1.0,53,1,2,2,0
pay_018600,cust_40436,161.53,invalid_card,debit_card,21,4,0,1.0,35,1,10,1,1
pay_018601,cust_24397,478.15,technical_error,credit_card,21,27,2,0.93,3,1,4,1,1
pay_018602,cust_25877,338.95,insufficient_funds,credit_card,31,9,3,0.75,15,0,24,1,0
pay_018603,cust_31606,312.49,technical_error,debit_card,1,15,1,0.94,54,1,6,1,1
pay_018604,cust_35895,688.91,insufficient_funds,credit_card,41,7,1,0.88,40,0,17,2,0
pay_018605,cust_91027,80.96,invalid_card,upi,27,4,3,0.57,10,1,14,0,0
pay_018606,cust_99309,397.63,invalid_card,credit_card,2,13,2,0.87,22,1,25,1,0
pay_018607,cust_26348,5074.39,technical_error,debit_card,57,12,1,0.92,16,1,23,3,0
pay_018608,cust_93813,168.76,technical_error,credit_card,29,13,2,0.87,87,0,27,3,0
pay_018609,cust_53647,1808.24,insufficient_funds,credit_card,58,8,2,0.8,8,1,14,3,0
pay_018610,cust_20037,528.09,insufficient_funds,debit_card,42,10,0,1.0,26,1,5,1,1
pay_018611,cust_24636,273.6,invalid_card,debit_card,59,4,1,0.8,98,1,15,2,1
pay_018612,cust_21311,133.48,invalid_card,credit_card,46,19,3,0.86,2,0,23,0,0
pay_018613,cust_47308,574.95,insufficient_funds,credit_card,1,12,0,1.0,4,1,4,2,1
pay_018614,cust_44514,2138.81,insufficient_funds,credit_card,42,18,0,1.0,14,0,17,0,1
pay_018615,cust_30326,338.8,insufficient_funds,upi,8,8,2,0.8,38,0,25,0,0
pay_018616,cust_71311,461.11,insufficient_funds,debit_card,35,7,1,0.88,67,0,14,3,1
pay_018617,cust_63958,1373.31,insufficient_funds,debit_card,45,15,2,0.88,2,1,3,3,0
pay_018618,cust_90128,703.09,insufficient_funds,bank_transfer,35,10,2,0.83,19,1,6,2,0
pay_018619,cust_69454,103.79,invalid_card,upi,7,11,2,0.85,9,1,20,1,0
pay_018620,cust_54673,551.97,insufficient_funds,bank_transfer,23,5,2,0.71,55,1,12,0,0
pay_018621,cust_21909,2268.43,limit_exceeded,debit_card,23,12,1,0.92,37,1,27,3,0
pay_018622,cust_40790,481.87,insufficient_funds,credit_card,43,9,0,1.0,37,1,7,0,0
pay_018623,cust_18055,32.24,insufficient_funds,debit_card,46,17,3,0.85,1,0,24,2,0
pay_018624,cust_97140,737.17,insufficient_funds,credit_card,39,2,0,1.0,18,1,16,1,0
pay_018625,cust_68238,410.0,invalid_card,credit_card,19,0,0,0.5,19,0,28,1,0
pay_018626,cust_63176,80.28,invalid_card,debit_card,15,19,1,0.95,13,0,10,3,0
pay_018627,cust_40830,93.26,invalid_card,credit_card,8,16,2,0.89,1,1,29,1,0
pay_018628,cust_39030,1325.73,technical_error,credit_card,33,16,1,0.94,11,1,7,3,1
pay_018629,cust_26791,240.38,technical_error,credit_card,35,23,2,0.92,63,1,13,0,1
pay_018630,cust_72372,201.77,technical_error,upi,40,14,0,1.0,19,1,1,1,1
pay_018631,cust_97879,482.49,insufficient_funds,credit_card,13,15,1,0.94,12,1,2,2,1
pay_018632,cust_72817,262.54,insufficient_funds,credit_card,50,22,2,0.92,45,1,28,0,0
pay_018633,cust_74179,552.61,insufficient_funds,upi,31,8,4,0.67,19,1,27,1,0
pay_018634,cust_49846,408.25,invalid_card,credit_card,7,6,3,0.67,41,1,1,0,0
pay_018635,cust_58989,150.6,insufficient_funds,bank_transfer,20,12,0,1.0,19,1,8,2,1
pay_018636,cust_14006,299.89,technical_error,credit_card,38,3,1,0.75,18,0,7,2,0
pay_018637,cust_69357,778.49,insufficient_funds,upi,57,16,4,0.8,8,1,1,3,1
pay_018638,cust_37095,521.4,insufficient_funds,credit_card,8,10,4,0.71,10,1,20,2,0
pay_018639,cust_88342,460.66,insufficient_funds,credit_card,36,5,1,0.83,62,1,9,2,0
pay_018640,cust_83142,3470.29,insufficient_funds,upi,55,15,2,0.88,33,1,8,2,1
pay_018641,cust_82593,1038.62,insufficient_funds,bank_transfer,14,9,5,0.64,7,1,11,2,0
pay_018642,cust_74047,1172.68,insufficient_funds,upi,30,22,0,1.0,85,1,15,0,1
pay_018643,cust_18750,423.54,insufficient_funds,upi,51,12,1,0.92,32,1,1,2,1
pay_018644,cust_86759,623.13,technical_error,credit_card,9,10,3,0.77,97,1,13,0,1
pay_018645,cust_70456,324.9,insufficient_funds,upi,13,9,0,1.0,1,1,19,2,0
pay_018646,cust_14665,1088.07,insufficient_funds,debit_card,12,6,2,0.75,3,1,27,1,0
pay_018647,cust_33738,447.74,insufficient_funds,debit_card,2,18,3,0.86,61,1,1,0,0
pay_018648,cust_24980,624.52,limit_exceeded,debit_card,38,17,2,0.89,1,1,6,3,0
pay_018649,cust_73386,587.11,invalid_card,credit_card,21,8,1,0.89,7,1,21,2,1
pay_018650,cust_42021,491.0,limit_exceeded,debit_card,29,22,2,0.92,81,1,20,2,0
pay_018651,cust_27090,9440.8,invalid_card,credit_card,20,19,2,0.9,38,1,24,2,0
pay_018652,cust_86208,256.72,limit_exceeded,debit_card,50,14,1,0.93,18,1,11,1,0
pay_018653,cust_19782,254.4,insufficient_funds,credit_card,9,6,0,1.0,25,0,12,1,1
pay_018654,cust_27613,1000.95,insufficient_funds,debit_card,15,9,1,0.9,34,0,19,0,0
pay_018655,cust_62956,275.73,invalid_card,credit_card,53,7,3,0.7,43,1,11,3,0
pay_018656,cust_72837,373.61,limit_exceeded,credit_card,33,8,0,1.0,2,0,19,1,0
pay_018657,cust_65063,168.71,technical_error,credit_card,53,7,1,0.88,6,1,4,0,1
pay_018658,cust_96645,817.43,invalid_card,credit_card,7,11,2,0.85,21,0,2,2,0
pay_018659,cust_54050,827.88,insufficient_funds,credit_card,3,15,4,0.79,18,0,6,1,0
pay_018660,cust_39833,364.82,insufficient_funds,credit_card,23,7,1,0.88,2,1,17,1,1
pay_018661,cust_93920,1021.91,insufficient_funds,credit_card,22,6,2,0.75,25,0,7,1,1
pay_018662,cust_53925,77.98,insufficient_funds,credit_card,39,13,1,0.93,12,0,27,1,0
pay_018663,cust_31424,246.6,insufficient_funds,bank_transfer,13,8,4,0.67,1,0,9,0,0
pay_018664,cust_93435,421.84,insufficient_funds,credit_card,9,8,2,0.8,4,0,11,0,0
pay_018665,cust_32910,154.83,technical_error,upi,34,16,1,0.94,69,0,13,0,1
pay_018666,cust_40317,87.0,insufficient_funds,debit_card,12,18,1,0.95,7,1,10,1,1
pay_018667,cust_96286,367.5,insufficient_funds,debit_card,34,18,2,0.9,5,1,17,3,0
pay_018668,cust_47517,1000.87,insufficient_funds,credit_card,45,6,2,0.75,8,1,6,0,1
pay_018669,cust_41026,1802.12,insufficient_funds,credit_card,33,6,4,0.6,78,0,20,3,0
pay_018670,cust_98271,289.26,insufficient_funds,upi,59,19,1,0.95,87,1,8,2,1
pay_018671,cust_70313,1040.88,insufficient_funds,debit_card,50,6,2,0.75,44,1,14,0,0
pay_018672,cust_93494,944.97,limit_exceeded,debit_card,35,17,0,1.0,10,1,27,0,1
pay_018673,cust_96688,1691.24,insufficient_funds,debit_card,28,9,4,0.69,70,0,26,2,0
pay_018674,cust_94429,352.28,insufficient_funds,debit_card,39,13,1,0.93,32,0,14,1,1
pay_018675,cust_62576,82.77,insufficient_funds,upi,3,27,2,0.93,4,1,7,2,1
pay_018676,cust_82707,536.35,insufficient_funds,upi,47,12,0,1.0,57,1,2,1,0
pay_018677,cust_10092,181.42,insufficient_funds,credit_card,12,13,1,0.93,35,1,6,0,1
pay_018678,cust_68096,242.52,insufficient_funds,upi,43,24,2,0.92,22,0,13,2,0
pay_018679,cust_72871,369.96,insufficient_funds,debit_card,13,17,3,0.85,60,1,26,0,0
pay_018680,cust_43617,356.27,technical_error,debit_card,56,4,2,0.67,9,1,27,2,1
pay_018681,cust_45551,576.03,technical_error,upi,3,22,1,0.96,4,0,29,1,1
pay_018682,cust_48830,1010.06,insufficient_funds,debit_card,18,5,3,0.62,35,0,18,3,0
pay_018683,cust_88624,346.15,invalid_card,upi,47,10,1,0.91,3,0,3,2,0
pay_018684,cust_48461,742.71,insufficient_funds,debit_card,26,21,1,0.95,36,1,27,1,1
pay_018685,cust_78777,507.46,insufficient_funds,debit_card,10,6,0,1.0,39,0,7,3,1
pay_018686,cust_27147,1274.24,insufficient_funds,upi,52,23,1,0.96,5,1,7,3,0
pay_018687,cust_62462,414.06,invalid_card,credit_card,4,8,1,0.89,1,1,4,2,1
pay_018688,cust_27644,462.05,insufficient_funds,debit_card,37,3,1,0.75,13,1,24,2,0
pay_018689,cust_73048,343.85,invalid_card,credit_card,12,14,3,0.82,17,1,5,1,0
pay_018690,cust_83418,425.11,technical_error,credit_card,53,7,0,1.0,24,0,10,1,0
pay_018691,cust_34176,228.4,technical_error,debit_card,51,8,1,0.89,1,1,18,3,1
pay_018692,cust_40236,206.85,insufficient_funds,credit_card,16,6,4,0.6,4,1,2,0,1
pay_018693,cust_62396,1086.13,insufficient_funds,credit_card,17,6,2,0.75,54,1,6,3,0
pay_018694,cust_73263,169.25,insufficient_funds,bank_transfer,40,10,0,1.0,42,1,18,3,1
pay_018695,cust_54274,363.39,limit_exceeded,credit_card,31,13,0,1.0,1,1,13,3,1
pay_018696,cust_61867,1380.15,technical_error,debit_card,26,12,1,0.92,5,1,1,1,1
pay_018697,cust_61334,351.39,technical_error,debit_card,2,15,2,0.88,41,0,8,2,0
pay_018698,cust_10909,1145.22,invalid_card,credit_card,29,3,0,1.0,5,1,9,1,1
pay_018699,cust_12647,276.87,invalid_card,debit_card,30,11,0,1.0,18,1,6,1,0
pay_018700,cust_33432,174.77,insufficient_funds,debit_card,48,32,1,0.97,32,1,4,1,1
pay_018701,cust_48285,101.47,technical_error,credit_card,47,12,0,1.0,35,1,24,1,1
pay_018702,cust_79865,1858.14,technical_error,credit_card,11,22,3,0.88,33,1,8,2,1
pay_018703,cust_43192,160.41,insufficient_funds,credit_card,37,10,0,1.0,9,1,9,0,1
pay_018704,cust_82705,1055.53,insufficient_funds,upi,34,22,1,0.96,6,1,18,0,0
pay_018705,cust_33136,183.95,technical_error,credit_card,54,19,3,0.86,7,1,12,2,1
pay_018706,cust_54489,1866.82,insufficient_funds,credit_card,7,22,1,0.96,10,0,12,2,1
pay_018707,cust_42865,4543.22,technical_error,credit_card,39,19,1,0.95,4,1,11,1,1
pay_018708,cust_86808,92.58,insufficient_funds,upi,29,10,2,0.83,75,1,29,2,0
pay_018709,cust_79134,168.99,insufficient_funds,debit_card,33,10,0,1.0,24,1,3,3,1
pay_018710,cust_37407,1083.27,invalid_card,upi,57,11,2,0.85,14,1,6,1,0
pay_018711,cust_90083,835.18,invalid_card,bank_transfer,49,21,0,1.0,8,1,29,2,0
pay_018712,cust_41028,1087.38,insufficient_funds,bank_transfer,56,11,0,1.0,44,1,16,3,1
pay_018713,cust_15933,281.7,limit_exceeded,debit_card,27,7,1,0.88,107,1,13,1,1
pay_018714,cust_52503,3648.76,limit_exceeded,debit_card,16,4,2,0.67,1,0,11,3,0
pay_018715,cust_67392,562.65,invalid_card,upi,17,3,1,0.75,13,1,4,3,0
pay_018716,cust_70356,148.06,invalid_card,credit_card,11,9,3,0.75,36,0,21,3,0
pay_018717,cust_25029,388.18,invalid_card,credit_card,14,11,2,0.85,1,1,25,0,0
pay_018718,cust_33758,150.06,insufficient_funds,credit_card,13,4,1,0.8,5,0,12,1,1
pay_018719,cust_67390,2454.18,limit_exceeded,upi,35,20,3,0.87,30,1,26,2,0
pay_018720,cust_99316,258.34,insufficient_funds,credit_card,26,7,0,1.0,27,1,17,2,1
pay_018721,cust_86373,818.19,insufficient_funds,upi,52,16,0,1.0,30,1,18,3,0
pay_018722,cust_99449,312.29,limit_exceeded,upi,25,7,1,0.88,48,1,4,3,1
pay_018723,cust_70766,270.22,insufficient_funds,credit_card,40,5,1,0.83,1,0,8,1,1
pay_018724,cust_89613,74.02,technical_error,credit_card,44,18,3,0.86,8,1,2,1,1
pay_018725,cust_74274,909.4,insufficient_funds,credit_card,43,11,1,0.92,52,1,18,3,0
pay_018726,cust_97195,1833.15,limit_exceeded,credit_card,59,16,0,1.0,7,1,15,1,1
pay_018727,cust_38793,200.06,technical_error,debit_card,12,7,3,0.7,18,1,10,0,0
pay_018728,cust_65803,106.63,limit_exceeded,debit_card,47,22,1,0.96,15,1,5,3,1
pay_018729,cust_57858,1116.47,limit_exceeded,upi,53,11,0,1.0,1,1,29,1,1
pay_018730,cust_69877,96.39,insufficient_funds,credit_card,4,18,1,0.95,1,0,17,2,0
pay_018731,cust_62299,1692.8,insufficient_funds,debit_card,42,21,2,0.91,30,1,28,3,0
pay_018732,cust_27391,202.39,invalid_card,debit_card,48,9,3,0.75,1,1,29,3,0
pay_018733,cust_18635,165.89,technical_error,upi,41,9,1,0.9,6,1,3,3,1
pay_018734,cust_14144,641.03,insufficient_funds,credit_card,49,12,5,0.71,15,0,20,0,0
pay_018735,cust_23126,177.06,limit_exceeded,debit_card,27,9,1,0.9,70,0,4,0,1
pay_018736,cust_88185,246.53,insufficient_funds,credit_card,54,8,1,0.89,2,1,4,1,1
pay_018737,cust_46896,712.36,technical_error,credit_card,45,5,1,0.83,3,1,15,3,1
pay_018738,cust_94948,44.06,invalid_card,credit_card,8,6,2,0.75,190,1,11,2,0
pay_018739,cust_23984,2583.83,invalid_card,debit_card,55,10,1,0.91,6,0,20,2,0
pay_018740,cust_57479,522.3,insufficient_funds,credit_card,8,10,1,0.91,51,1,12,2,0
pay_018741,cust_96653,137.23,insufficient_funds,upi,29,18,3,0.86,26,1,29,2,0
pay_018742,cust_62003,180.79,insufficient_funds,bank_transfer,3,11,0,1.0,12,1,27,0,1
pay_018743,cust_59551,1347.83,insufficient_funds,debit_card,21,1,0,1.0,15,0,10,2,1
pay_018744,cust_96350,912.02,insufficient_funds,credit_card,31,15,2,0.88,8,1,16,2,0
pay_018745,cust_67160,2000.97,technical_error,upi,13,20,3,0.87,89,1,27,0,1
pay_018746,cust_27018,252.61,insufficient_funds,credit_card,31,19,1,0.95,4,0,18,2,0
pay_018747,cust_53308,672.63,insufficient_funds,upi,17,6,2,0.75,2,1,22,3,0
pay_018748,cust_22491,766.0,limit_exceeded,debit_card,48,14,0,1.0,40,0,20,1,0
pay_018749,cust_89517,1002.12,technical_error,credit_card,32,17,2,0.89,90,1,29,3,0
pay_018750,cust_15125,1543.63,insufficient_funds,credit_card,24,4,0,1.0,10,1,5,1,1
pay_018751,cust_96128,244.04,technical_error,debit_card,2,16,2,0.89,74,1,6,0,1
pay_018752,cust_61156,446.05,limit_exceeded,upi,42,9,2,0.82,127,1,11,3,0
pay_018753,cust_42869,271.63,limit_exceeded,credit_card,3,17,0,1.0,114,0,8,2,0
pay_018754,cust_35075,474.37,technical_error,credit_card,26,19,4,0.83,6,1,15,1,0
pay_018755,cust_85834,1005.3,invalid_card,credit_card,2,9,2,0.82,6,1,3,3,0
pay_018756,cust_41870,95.64,insufficient_funds,debit_card,33,11,3,0.79,1,0,24,0,0
pay_018757,cust_62606,1516.23,invalid_card,debit_card,34,11,2,0.85,44,1,18,1,0
pay_018758,cust_21078,160.04,invalid_card,bank_transfer,26,6,2,0.75,34,1,6,3,0
pay_018759,cust_99788,367.69,insufficient_funds,upi,34,11,1,0.92,30,1,20,2,0
pay_018760,cust_14096,1734.63,insufficient_funds,upi,38,17,3,0.85,7,1,10,2,1
pay_018761,cust_77160,694.1,insufficient_funds,credit_card,14,9,1,0.9,35,1,3,2,1
pay_018762,cust_59547,702.14,invalid_card,credit_card,31,41,3,0.93,32,1,21,3,0
pay_018763,cust_68736,153.54,insufficient_funds,debit_card,20,9,2,0.82,9,1,29,0,0
pay_018764,cust_33196,176.01,invalid_card,credit_card,10,27,0,1.0,15,0,22,3,0
pay_018765,cust_88798,1281.6,technical_error,upi,20,9,2,0.82,12,0,1,0,1
pay_018766,cust_82793,277.4,insufficient_funds,upi,33,7,3,0.7,5,1,2,2,0
pay_018767,cust_56136,304.81,limit_exceeded,credit_card,58,5,1,0.83,23,1,16,0,1
pay_018768,cust_52670,1311.02,insufficient_funds,upi,45,9,3,0.75,4,0,16,0,0
pay_018769,cust_85269,174.98,insufficient_funds,credit_card,48,22,2,0.92,73,1,12,1,1
pay_018770,cust_80147,654.48,insufficient_funds,credit_card,2,17,1,0.94,56,0,16,0,1
pay_018771,cust_90364,521.92,insufficient_funds,credit_card,46,9,1,0.9,33,1,28,0,1
pay_018772,cust_50899,498.66,insufficient_funds,debit_card,51,9,0,1.0,10,1,11,0,0
pay_018773,cust_69000,297.73,technical_error,upi,12,3,1,0.75,33,1,2,0,1
pay_018774,cust_48661,279.99,technical_error,credit_card,16,15,1,0.94,25,0,9,1,1
pay_018775,cust_29916,170.08,technical_error,upi,9,16,2,0.89,17,1,15,1,1
pay_018776,cust_88385,810.19,invalid_card,credit_card,11,9,1,0.9,73,1,4,1,1
